mbid,artist_lastfm,country_lastfm,listeners_lastfm,scrobbles_lastfm
298f4089-1948-44b5-b5e8-d5381f42362f,X Ambassadors,,414362,5031501
e6772ec4-544a-4200-a51b-69f91e7f2726,Yohuna,,10150,67683
50c0ec9a-a2a3-4888-a8b0-a0cf565e5ac7,Zap Mama,,108164,1137775
f0ac992d-edd9-4672-ac23-ba0ca93f6539,Academy of St. Martin in the Fields,,43554,337867
1c085f49-4889-4791-ae3e-052c1a268ea5,Acid Storm,Brazil,998,14095
ab7d49fa-c383-4c41-b890-3fe68e559dc4,Al Stewart,Scotland; United Kingdom,249834,2464529
ed3f4831-e3e0-4dc0-9381-f5649e9df221,Arijit Singh,Bangladesh; India,22999,513166
c5cda118-797f-4124-aef2-f1ada89d3408,Arturo Sandoval,Cuba,82845,648863
27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,France; Japan; Norway,126770,8771081
c05ed958-641b-47a3-97b5-efc2cbe91c40,Baracuda,Canada; Germany,156428,1148176
d50ed1d9-f764-4881-9a35-756239040ae8,Beatnik Turtle,,1336,12386
a9b88ebb-83aa-4ef7-b674-fabeb572c14e,Beatsteaks,Germany,425390,18859647
5af00f0f-1519-4494-8698-adb132e68a8e,Benn Jordan,Jordan; United States,27316,1218520
45ec8daf-e54f-4773-be87-407d950b8ae7,Bethlehem,Germany,46229,1558015
8586b4ce-49e8-42a5-80b6-0d4429f99850,Bill Charlap Trio,,31136,146925
aad8341c-5f18-4f1d-8e5d-984259c347b9,Binary Finary,United Kingdom,139323,708054
64feaf9d-76e8-4b69-b24b-efc45e6a3f9b,Blahzay Blahzay,United States,48281,295173
622c14c7-6f49-4bde-b29b-8ec4eb0d1177,Blue County,,7854,66813
d6dfbc0b-d737-49df-be8e-517b85985bcb,Bratmobile,United States,86390,1548952
efbdded5-ab91-4bb7-ba57-f36d7413eb70,Brigitte Bardot,France,297282,2835669
22dc19af-d085-4c9b-adfb-22ec256251f1,Buffalo Springfield,United States,925879,8338244
c2d17829-1424-435b-9386-c77d3a920abe,Carl Maria von Weber,Germany,142600,690894
bcf6f62d-7328-4568-8a33-bc654526e6a7,Changing Faces,Slovakia; United States,109160,477892
adebd47c-c1c7-4b2d-b1ce-105005f3fdb1,Charlie Drake,United Kingdom,7155,24346
2c469955-d660-41b8-9a43-f539b1ca33bf,Chew Lips,United Kingdom,133405,1917157
7fb57fba-a6ef-44c2-abab-2fa3bdee607e,Childish Gambino,United States,928843,50698684
59378495-b82b-4def-bb34-0d7c83a58e6e,Chitãozinho & Xororó,Brazil; Portugal,56288,630351
c29f4522-f710-4bb5-a06b-d436fcc3b2fd,Combichrist,Norway,286921,15674033
cefd9d3d-9506-461c-972f-89b4cbade9da,Crystal Gayle,United States,101305,739525
944655bc-16b1-48d2-b4ff-f73654612fcf,Current 93,United Kingdom,205413,10795909
6e181837-c4da-4021-8227-d75ef7d65395,D4L,Georgia; United States,174740,704939
6a0439a1-4520-443b-9bf1-02acdf692d6e,Danity Kane,United States,523497,5509220
0cd4b62f-f9eb-4f3c-811e-432bd40e83d6,Da Youngsta's,United States,18594,173358
c5a2e901-c475-4376-abbc-6c277ef5e634,Debbie Taylor,United States,4192,15170
31e28f7f-8b87-4003-99eb-e15b058e96d9,Debby Boone,Australia; Canada; Sweden; United Kingdom; United States,26407,95008
5b86617f-e775-4675-b6d3-c4ad95d05409,Del Amitri,Scotland; United Kingdom,279636,2451516
724ffc08-6987-40b0-b107-03bb95a82b80,Deorro,United States,389668,3813087
cb61f98f-80d4-4565-9ab0-9de18bbdb630,Deviates,United States,45736,378711
1a329949-6586-47d2-994a-cd64e13cab68,Dinah Shore,United States,182272,882306
ac9d576d-a2c6-4126-96f8-5117513200c2,Discovery Singers,,950,13957
66696d1e-8bfd-43a4-b8d6-d255da84b02b,División Minúscula,Mexico; Spain,61370,1440567
37ff534b-5ec5-4fc7-9969-06e3fdf88aa5,DJ Shog,Germany,157812,1191017
a3494b6a-32b5-416c-8dea-dce62c8e9244,DMX Krew,United Kingdom,85836,1005228
535afeda-2538-435d-9dd1-5e10be586774,"Earth, Wind & Fire",United States,1193623,15327911
404d01c9-28b5-48e5-bf9a-b25f4a1b3846,Eduardo Falú,Argentina; Spain,6403,40383
fd655963-c774-4ef2-b683-5fb73235ef40,Elba Ramalho,Brazil; Portugal,56292,566481
9a883a69-436b-4d17-9ffd-122a9bf4419a,En Vogue,United States,426606,2641880
d78185b7-a45e-4df5-ade0-9bae97f90d7e,Facundo Cabral,Argentina; Spain; United States; Uruguay,22207,163620
ebcd0bad-75ef-4203-b7b3-7af38a9ef198,Faith Evans,United States,471476,2960947
490f76ca-d6b4-4729-8889-7b97d48373c9,First Class,,20023,86440
735ee6d8-d2c3-4ae1-a522-62b486dd59a8,Four Tops,,0,0
45306991-40ab-4cb4-be0c-2963bdc0b8d2,France Joli,Canada; France,38080,132644
3de70801-1c29-4667-9400-56c6e1061bcc,Frankie Ford,,29141,94783
e520459c-dff4-491d-a6e4-c97be35e0044,Frank Ocean,United States,1205614,78738658
86ce7fc0-6bee-49b1-9cbf-10941485a1dc,Gatsbys American Dream,United States,0,0
8bd648da-6b44-4655-adf1-5b617845a000,Gene Redding,United States,439,1985
2a34da59-4f02-4a96-826d-12f233b89e16,George Maharis,,828,3757
a717be4f-8b3d-4355-b33c-2b84f88fe40d,Glenn Frey,United States,223350,1187908
59a7fbcb-ff74-494d-abd0-9c82359040c9,Grizzly Bear,United States,1380716,54312987
c7782f41-4324-474c-9b3a-10d63971cd0b,G-Wiz,,389,2483
d5b624d9-a488-4305-9035-6c3e3ac8097a,Hammie Nixon,,913,3261
2228019e-67b4-4d2e-a101-f2d5dcaf892f,Impaled Nazarene,Finland,79797,4204948
076caf66-1bb1-4486-8f46-910c83441eab,Indochine,France,179899,5215908
294a6e1b-506e-423a-911a-bc2eca42a7dc,Jack Greene,United States,28171,152813
67d74586-59ba-4999-9e56-bdb5bb4b183d,Jan Howard,,2766,783667
2d10e23c-a05b-4d72-915b-d471b57743b1,Jeanne Mas,France; Spain,22786,169907
89ccd7c3-b4f8-45a6-a53f-e903eaaf96be,Jess Glynne,United Kingdom,341480,4722084
62ad78ad-b34c-46ed-ab1e-bcf207b1a99b,Jimmy Ryser,,137,1367
de7d54d7-0fce-4fb9-84f0-6fee794335d2,Joe Bataan,Philippines; United States,76598,464018
2e5d40fd-90f3-480d-b95f-22ea0d8573c6,John Rowles,New Zealand,6009,24328
45f402b7-0314-4477-88d5-e68e28c3ff73,Joi Cardwell,United States,20362,74341
49dba7a1-168b-4e9a-9c98-646ef896d1ad,Katalina,,2760,11517
4189d03a-89a2-4a2e-874a-55f71fb4b3b6,Kim Weston,United States,108015,402281
281e12a2-ad6e-46e8-b813-bdcbbea5e35e,Laidback Luke,Netherlands; Philippines; United Kingdom,254261,1379765
920c7a88-f8f3-482f-96ef-810c6442fc3e,Lauren Daigle,United States,75389,818262
6bb57027-e15a-40fe-974e-fa788711cb75,Lea Michele,United States,146516,4611127
9766faa7-8786-4a55-8d7e-a35bb24b9844,Leo Dan,Argentina; Mexico; Spain,47949,375380
9eed827f-ddf8-4d55-b83b-f8d6bbbca54d,Leroy Van Dyke,United States,25617,112610
9b5ce0c1-1bc0-4ea2-a8d3-f5ee7af9eda8,Lil Wyte,United States,259028,1971813
7988bfdd-305f-463f-9e23-0fd2b81b830e,Lonnie Gordon,United States,17719,90823
75cdc7ad-63b6-48b3-8de2-617d08a9ddf8,Los Tigres Del Norte,Ireland; Mexico; Spain; United States,104946,1158151
725b8f2d-1018-4eee-939d-440ba179a1fa,Lou Christie,United States,65840,341269
d1785218-d8f4-4a83-a33d-8cf737eef918,Machinedrum,Canada; United Kingdom; United States,219139,4693309
658ace70-7f4e-4464-bcb0-9a784c94a4a6,Magnum,United Kingdom,107281,1906329
509f20b2-5df3-4aec-9bbc-002131fb3f99,Max Richter,Germany; United Kingdom,779398,26616025
f52e7937-8237-477a-9ec5-f4fa0cb7a124,Millionaire,Belgium,71810,956014
a81f7041-7cd7-4080-ba88-9ce5fe50dc19,Mint Condition,United States,200886,1394047
99f8c41c-4edc-433c-8620-5e9b90f3c084,Mitch Miller,United States,38180,196531
967a94ea-64a9-44b8-8e17-daa29141c548,Moderatto,Mexico; Spain,70931,607645
1c68d986-7b3a-4ecb-9d14-43e6902ef2bd,Nightcrawlers,Scotland; United Kingdom; United States,115548,521729
d1947987-9614-49ae-bd36-8000e6b6f7d0,Parliament,Jersey; United States,458815,4867980
71fd1b0d-4f63-4060-95d9-afbc80ddffc2,Pat Travers,Canada; Spain,73356,463123
be540c02-7898-4b79-9acc-c8122c7d9e83,Pet Shop Boys,United Kingdom,1221619,33529658
65c1d887-45c3-4837-a62d-58009177caa1,Phil Seymour,United States,7114,55065
3a07764c-7cc5-42e9-8205-3de7532f4771,Pretty Lights,United States,593058,16534588
300c4c73-33ac-4255-9d57-4e32627f5e13,Ringo Starr,United Kingdom,510067,3429877
e42680f7-e439-4666-9c2c-536c2b3c6db3,Rob Thomas,United States,647887,6980921
e271a513-7f16-412d-aef5-373b9374f0d1,Rockell,United States,29279,146630
8ffcd7d7-6293-4fbf-b0f6-46aef9ce9f69,Seefeel,United Kingdom,128215,1583825
2e3b75d8-00a8-486a-b4e7-a1f8f65e64c9,Shadows Fall,United States,362289,6192077
42222090-c5e5-4243-8582-c29bc8b63ec6,Shawn Colvin,United States,384038,2801808
0a822643-9dd7-40f3-9cdd-42440bb36542,Sheik Chinna Moulana,India,203,1262
21a0e450-ae4d-473a-add4-744542ab9bf5,Shlohmo,United States,355035,8051719
2f548675-008d-4332-876c-108b0c7ab9c5,Sia,Australia,2124548,80113588
5a24bc1a-c093-4a82-84ed-8d7f2da0570d,Skinny Puppy,Canada,327223,13036322
4f1c123b-4207-4d9f-be55-0ff4d0d4955e,Slaughter Lord,Australia,3243,57020
5f549372-3e08-42aa-ad67-0d3c60e1b86d,Steel Magnolia,United States,50947,253214
a3031680-c359-458f-a641-70ccbaec6a74,Steve Reich,United States,334252,6049574
f87b740a-c22b-4fae-9987-1f3e16f840c4,Sugarland,Georgia; United States,539200,5577978
e0443586-8830-4b7a-91c1-d6876c16d669,Sylvain Chauveau,France,205405,3192558
80da83e1-644f-43a7-8db1-143bfd0030d1,Taco,Germany; Japan; Netherlands; United States,87958,417824
947163f5-f306-4d78-a316-8c3fb317ae50,Tennessee Ernie Ford,,140916,715183
cee3e39e-fb10-414d-9f11-b50fa7d6fb7a,The Alarm,,90313,755476
b9065ac4-5340-4eba-ba5d-daacfa55c5f0,The Bahama Soul Club,,32350,342037
c174f353-4666-4dfb-af54-5cc70b8afd55,The Coasters,,406399,2842787
92ca25ea-bc75-45cb-9c75-83b5f2a2ac88,The Filthy Six,,6766,26720
938009e4-262b-4498-9da0-484602113d22,The Ides Of March,,36709,173803
8af64037-6d26-4d24-afd8-7e085abb01b1,The Impressions,,314904,1811393
500d2b10-b0fb-4615-a1a6-fa226a620d32,The Irish Rovers,Canada; Ireland,124320,1393266
5228671e-6fbe-4a23-850c-9a955254974c,The Kinleys,,6574,55611
b5c4dbf3-95da-4d3a-8a37-94bc50b8e7a7,The Left Banke,,105050,870837
0a91cea1-52f2-4212-aa2f-7baf3627d71f,The Movielife,,127447,2971595
d91bd526-2ab0-48c6-b313-5ab16e74c78a,The Murmaids,,11340,43823
3bfa8f23-2dbb-43e2-b1da-3cfaa6c5ff9d,The Time,,109662,655278
e684ed8b-bced-4e0f-bdfa-462861891409,The Wiggles,,49993,1730116
8e4f9aa1-c0be-4c38-945a-b34a2ddce905,The Williams Brothers,,12832,77073
d22ab174-5cc4-49ed-9342-434bf6b14fb6,The Williams Brothers,,12832,77073
c1a669b9-30f4-4171-a2a9-a15d9461ca04,Titãs,Brazil,171426,5485075
848a1f71-c8b5-458b-8b05-a20ea1e962de,UTFO,,22427,67543
a41ac10f-0a56-4672-9161-b83f9b223559,Van Morrison,,1654804,32621117
3e6bbdb8-66c8-439c-a3d9-87391ce88740,War,,500332,3285116
970901ab-1c42-4f54-86d5-ad1a7ca62cef,Webley Edwards,,12298,44625
fd9e2877-c8a2-4572-80c1-144fe5f39ba0,We Five,,15556,74414
5bae7081-64ef-4473-825a-38d310deb14c,Will Smith,,965982,8327907
3feba7fa-3837-424a-b4f1-0077d217f569,Yeasayer,,838204,24747645
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,,629003,2843698
2f53411b-ec29-4979-aa46-62786a2bb377,Aaron Neville,United States,310418,1829783
fb7272ba-f130-4f0a-934d-6eeea4c18c9a,Al Green,United States,1298715,17687628
79feb79b-8f0d-4306-b30a-e28bd88c9323,Alison Moyet,United Kingdom,303590,2558046
cff63c14-b081-4686-9357-eea84d5348fc,Anne Murray,Canada,144580,1329571
10592e9c-d076-4df4-95ea-f2566603a685,Barry Young,,204,512
2f031686-3f01-4f33-a4fc-fb3944532efa,Benny Andersson,Sweden,38570,364467
ae529090-9c56-4c39-a313-6c20d8587f1a,Bettina Wegner,Germany,6337,89431
44e14e88-b17a-44d8-9e94-f3afa977239b,Black Moth Super Rainbow,United States,342616,11676585
32b90c92-9978-4a07-90eb-caa4b22f4907,Black Rebel Motorcycle Club,United Kingdom; United States,1245106,35934671
9c79224c-70cd-4367-8d90-35ca99401b75,Blue,United Kingdom,437763,4993476
ff031437-a78e-46f4-88a1-ab876bf0725d,Breakestra,United States,111159,1206020
96fba87b-e156-43d2-997a-a845e0ae2117,Brian McBride,United States,102047,1451095
0c45bbe7-f4d5-4d84-a382-4c1f132176e1,Buddy Knox,United States,75050,293091
87d20af6-c551-4f85-ac2f-7579d2e2f3db,Channel Live,Jersey; United States,27978,191970
dbc9229a-6fb7-43b1-9763-df1e87112a93,Charles Brown,United States,147999,577809
e82500a8-70ce-46ad-a028-b0690420d560,Cherish,United States,330795,1977073
86de027e-097d-41b1-9b97-c0a69379ff4b,Chris Young,United States,402876,3803532
08039065-b22a-47ce-83e7-a696eb02ff93,Claude Bolling,France,37832,333401
8f7bf43e-2a13-431a-a274-19e28965fe07,Craig Armstrong,Scotland; United Kingdom,488712,6858861
21c5fb53-6fbc-4080-989a-b26d4540f4fd,Cymande,Guyana; Jamaica; United Kingdom; United States,174450,1492423
4b266652-ef2b-46a1-9779-d81501ab4e3b,Darrow Fletcher,,9012,32228
3e8bd859-7d82-49e0-b267-84fc46e2bf68,David Gray,United Kingdom,1147106,17835977
96dfa375-cbf3-4e90-9af7-6fb698a63999,Derdian,Italy,52419,967823
d6729621-c4ad-40fa-bed8-35e145899f4c,Djako,France,45227,238864
b73e51c1-cf7e-450e-ab10-a8a24e5b8993,DJ Deeon,United States,23049,106588
70047e57-0153-4117-b0fc-a1d2e322e5ef,Donald Fagen,United States,174268,2514083
a5f36edd-db89-46e4-94d3-2aef6d070610,Don Fardon,United Kingdom,21691,95645
3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9,Donny Hathaway,United States,453454,3306034
741bd697-e595-4e47-a97d-688b4b9e0df2,Don Williams,United States,120138,1239956
5f6ab597-f57a-40da-be9e-adad48708203,Dr. Dre,United States,2330510,38888220
0cf0583a-fcfd-4f07-b573-95273ec4bdb5,Eddy Grant,Guyana; United Kingdom,310864,1734485
0617f8e8-8e74-4fb4-9b46-8542cc94caca,Embodyment,United States,10379,155916
4fa39dc8-c695-4e0e-ba04-92c63d99c9f9,EPMD,United States,328574,2959671
c7c9fa4d-262b-45c1-9477-237849654948,Erasmo Carlos,Brazil,79181,861104
1045cf96-0316-4d4e-9b17-d2066c83ad18,Fever Tree,United States,15434,90767
bd74fb1e-9cc5-46d2-ac64-d44c358db201,Floetry,United Kingdom,267194,2124544
d50ec477-6e31-467c-bd4c-73b501a0d9cc,Fred Darian,,163,595
2736a4f7-2d84-4263-a699-d6b4544be804,Ganesh & Kumaresh,India,1191,4893
db48610c-6d8f-4d10-90ca-c4d14bb1a8b1,G-Eazy,United States,521852,11391436
a2be751d-53a5-491b-a565-80c9c3c39304,Girl Unit,United Kingdom,73941,475077
34aacaab-6139-4e8e-975d-7f8b66d4a058,Guttermouth,United States,195000,2690159
52c73400-0546-45ac-b1ec-81b630fa72fd,György Kurtág,Hungary; Romania,22268,185635
0288aeff-5cf1-48b6-8a5a-b8709f0c9ef7,Habstrakt,Belgium; France; United Kingdom,46183,269608
1dcc8968-f2cd-441c-beda-6270f70f2863,Hole,United States,929370,19574294
d13d9feb-b7c7-49f4-9b72-65e29a16aa24,Hot Tuna,United States,70688,652420
b72f115c-8afa-4dc5-bc6c-11225a53708a,Janis Ian,United States,153247,1114146
875203e1-8e58-4b86-8dcb-7190faf411c5,J. Cole,United States,1576351,36093742
39c2a93d-9afa-4a22-9bba-c087ab056e1c,Jefferson Airplane,United States,1556596,27925717
4036bf23-2b69-4be9-a285-e89677ab49bb,Jibbs,United States,175125,795890
95bb27d2-43c7-4a92-85ee-f95a245f0ee4,John Fahey,United States,173308,3857091
95f9b1a1-dc0c-4440-9cd3-225aaba246ee,John Sebastian,United States,50201,217282
f0906471-6767-40ba-9009-bfa9677f3773,Joshua Hyslop,Canada,108176,560606
2449300a-6ca7-45da-8102-22789d256475,Kamelot,United States,438622,34360949
266173c6-b970-4780-8db3-ea08e343d381,Kenny Ball,United Kingdom,17770,94248
8408cba1-104e-433f-9124-66d6e7266287,Kerion,France,6836,173931
3e110caa-e9e8-4c33-98dc-ebbf0c6d2494,King Sunny Ade,Mali; Nigeria,41866,256472
359445bf-5907-40ac-87d3-4df8c86d85c1,Latin Fresh,Panama; Spain,13567,54543
f51abb6f-fb5e-47c8-9089-c9e7b7fe7a55,Laura Fygi,Netherlands; Spain,119760,936190
3020be1d-3c41-4e42-911b-ca5e96489300,Leftover Salmon,,58930,463714
4ba3563c-a27e-4bce-9e3e-5d6b4f1cde6d,Liquid Liquid,United States,120999,988831
0b59a279-54ef-4723-854e-a12b61e9581a,Luke Vibert,United Kingdom,204065,2702478
dcda6ece-8cca-4d98-9785-2d5e9b07be80,Margaret Whiting,United States,54136,602563
f94db5b3-9260-4e81-9d35-6806e50c713f,Marlena Shaw,United States,313491,2004600
c48d4327-8122-4286-af66-05e1ee6ac4d8,Mazzy Star,United States,835718,17613240
35fddf9e-01f6-49af-8d03-b841dda89995,Midland,United Kingdom,60145,437701
9f4551c6-1324-4ac5-b3fe-a5c5cfacd54d,Mos Def,United States,1063904,22434108
5660a8c7-d0d9-4181-89b4-8e125328e31e,NF,United States,188019,3825093
f9a64d52-5182-419d-aad4-a99531a0ef62,Nico Fidenco,Italy,20852,167960
ce74cdc0-447a-4581-a70b-cf1a1d1c1994,Oblivians,United States,69142,1195940
d3ffeb64-9d7b-4911-98e5-91ee26005ee9,Oleta Adams,United States,118914,683526
acaf8e9d-3b29-4bcc-9f8a-761e6d2deca7,Paul Brady,Ireland; Northern Ireland,38065,230032
7b42e4cf-650b-4fe0-bc7d-c95e31247729,Peven Everett,United Kingdom; United States,52935,327278
8f7146ef-c344-40f7-b688-fa02a08d9a1d,Pure Prairie League,United States,118255,760449
5b117c65-daf8-4bab-81ba-fd1275812bfd,"Ray, Goodman & Brown",United States,15299,63114
e0b8a1d9-d73b-4df9-be33-f73d1b8d6b82,Red Rockers,Germany; United States,10310,57330
fadacee7-1632-47a4-be81-c03c935aecdf,Ripcordz,Canada,1374,20588
4f67e7c4-1901-42d8-b7cb-e6ac1c9b79e6,Ryan Duarte,,1549,6875
1d45bbc3-0b99-4b33-b796-830d13449f6c,Sandesh Shandilya,,9276,38104
4976edcf-58c3-49b6-b6f1-2d8277e60d26,Severed Heads,Australia,52496,752275
eda489f6-afa5-46b0-a4f5-ad42e735dcad,Stacie Orrico,United States,308754,2823824
5e0ca89b-f5a6-4034-af31-17f10ff5a7d2,Stereo MC's,United Kingdom,373931,3207143
5e7ccd92-6277-451a-aab9-1efd587c50f3,Steve Vai,United States,371582,9336275
6c81c5d0-5159-4be8-b774-aa8397ed5a93,Styles P,United States,265556,2235659
dba60855-62c2-4801-81cb-5450ac0ddbae,Suga Free,United States,46666,361688
277df578-9e44-4629-91c8-b7b6c012396d,Sweathog,,1079,4520
20d3db63-c8ad-4077-a898-5cbf2b8dc367,The Badlees,,3231,24931
41e2d679-43a3-4b9b-8469-ce748ad7b1ca,The Boswell Sisters,,56565,464437
5898b7c8-8333-4346-ab44-bd4886107de4,The Chimes,,28543,98288
64d6ed01-67bc-492c-89e2-b29f0d2fcb1c,The Crests,,80078,363402
69ee3720-a7cb-4402-b48d-a02c366f2bcf,The Cure,,2932819,156234819
8cb8b329-e152-4394-80d0-6aab033ec16c,The Electric Prunes,,177219,1421622
1e1fe156-5320-417a-8d35-eb0710b51190,The Gaylads,Jamaica,56037,384280
7adaabfb-acfb-47bc-8c7c-59471c2f0db8,The Human League,,912090,9493818
81fb42fb-1a7c-42c6-8be5-b0e6c0ce1437,The Matadors,,13063,183559
033c88a1-d6d3-4654-8a40-e67fc469608e,The Music Explosion,,26040,100643
cb5b9dd3-e67e-4b3e-bd81-eebfc03a1e30,The Simon Sisters,,851,3790
58635bc1-04e5-4bb7-925e-da2acb9568eb,The Third Rail,,10872,37392
aaf0d058-21c7-41c1-aa1f-54e6169c2461,The Wages of Sin,,5966,42567
2f2f7eb6-37c3-446e-8288-f88f76295c2a,Tiny Tim,,82321,810202
db987393-16fb-4408-b43b-b82e75f1fffc,Tommy McCook,,79625,474307
02811c5c-3cfc-4354-a116-8a254581ef6e,Tord Gustavsen Trio,,102553,1615676
95c71d6b-2b4d-498f-bd0e-b26e83a2dcfb,Trey Lorenz,United States,8634,43071
35d90059-875b-4c27-b3d7-f62be9fb4031,Universal Two,,710,1688
8e70a186-e64b-4003-bae1-f2f93da013ce,Was (Not Was),United States,78119,441781
5194111b-3f4a-424d-a6e0-b35e2ea9aa0f,Willow Wisp,,2768,20197
614b892d-4f1a-4d1a-b382-dcc17ee159bc,Winger,,205676,2163600
e6428c20-7d0d-489b-851e-d8ef6eb4a620,Wreckx-N-Effect,,83566,292042
cf816800-4e0e-4d80-9cca-50a725e93787,Ahmad Jamal,United States,207514,2531774
7ac055fa-e357-4890-9098-010b8094a900,Alabama,United States,359084,3547794
76bee0a6-10fc-416c-a8fd-d9c91ee9642c,Alice Deejay,Netherlands,354002,2629721
ab1042e6-8e85-416b-9ae1-2cd0e957b884,Alvin Cash & The Registers,,1760,7109
9d78c6da-a415-4e1d-a55d-5e37b3bbc65d,Amon Düül II,Germany,128313,2551896
2b2dfe0d-b53a-432a-ae52-fb4b3eac12a3,Angus MacLise,United States,8219,65728
78761837-4b00-4935-b7be-601697900e66,April Wine,Canada,108622,1001967
ae0b2424-d4c5-4c54-82ac-fe3be5453270,Arvo Pärt,Estonia,401126,6153283
1fa14a96-c25c-4bb7-b94d-ff453519eab3,Ashley Tisdale,United States,683128,11343060
7c24178a-8658-4e7f-889f-82013f8fd3f6,August Alsina,United States,111424,1360902
4e01e834-c872-4c76-87ab-c2304efa5e7e,Bally Sagoo,India; Turkey; United Kingdom,56022,280006
123eec02-145a-4d61-92c0-35529632c0fd,Barbara Tucker,United States,39813,176890
28cc1f98-add6-49d5-820a-ce973ee2954b,Bay City Rollers,Scotland; United Kingdom,159434,969458
9b16908a-a78c-45a7-8366-d2a41967f745,Bell Biv DeVoe,United States,265943,1230887
9cba57da-0a50-48d0-8a7b-232e31e196a0,Benjamin Wallfisch,,23695,227765
b09ae88f-4156-4caa-b129-1cacb5e1632e,Benny Goodman,United States,505989,5362635
6bcb8289-ee2d-4eea-9782-365c21f9c169,Bill Quateman,,452,3552
e51085d1-781e-43ce-89ca-0d64728cf956,Billy Thorpe,Australia; United States,14970,78611
746876a5-8243-4f05-b1a8-8e211a4282e0,Blackmill,Scotland; United Kingdom,203318,5400050
d11f9c07-0eac-4a1f-a443-19cd0f63d5f0,Bobby Brown,United States,307143,1779410
37122813-bd47-4f71-8293-464e76eaaac6,Bobby Hendricks,United States,2513,9390
839ac2bd-643b-4bc8-b8f6-4f503392cdef,Bonham,United Kingdom,11425,67313
9c17713b-14f7-47ee-b0ba-87802d186aab,Brant Bjork,United States,159424,3821333
82fd64c3-2f95-4dfa-a6cc-a75005005c55,Buddy Jewell,,24004,170228
52eb3f6f-9601-4690-a336-536688082652,Charles Strouse,United States,13589,96306
b0acce58-e847-4c9e-bd09-a204b965e74a,Chelsea Grin,United States,223874,8673994
f0ef771d-75f3-43b2-8a18-8cc1654feba5,Cherry Vanilla,,2568,21799
8456e9f7-debf-4579-a86c-33a325a35d2d,Chevelle,United States,1088372,28034487
a0778b30-0caa-46cb-a775-b1f2ccc669e8,Chihei Hatakeyama,Japan,87535,1443248
ca452a01-b9db-461d-8e62-23d68747f6ab,Chris Thile,United States,134350,1463061
8b07bb3d-aff5-4ce5-9f41-2872bc79320f,Cinderella,United States,474309,5990549
3fd61726-7d1c-4bdd-92c9-ac82c3a7aab3,City High,Jersey; United States,130187,593524
1fc54353-dcd0-47b1-bb59-7bd2974df829,Clan of Xymox,Netherlands,217462,6215681
0dab0b7d-6888-457f-8522-d91639131425,Clout,South Africa,30091,160043
756af95c-8793-4546-a93f-f3581b5b1c8d,Cryptopsy,Canada,152350,5175664
f33acee8-e97e-4c3f-8e1c-ec13a92dfc10,Daddy Dewdrop,,5334,16250
1be3fa94-16a5-43bd-8371-3bdf042899f1,Dale & Grace,,12776,39235
f5e0554a-1a1e-43ab-b00b-903a4d6cf7b8,Dan Peek,,710,6035
d0bae109-2e47-432b-a8a9-95a12e74800e,David Houston,United States,28828,163698
bf1dea16-0b1e-44b5-b05a-af1c9cdc4114,David Pfeffer,Germany,9575,117587
9da87628-95a0-4820-93c7-7b1609d9bce7,Dennis DeYoung,United States,15523,97164
b9cb16a5-bc55-4a3f-9290-495077ffce53,Don Shirley Trio,,1604,7977
26f94a6a-d60a-4bcc-a130-ce0e77122bd7,EMF,United Kingdom,328341,1560218
43459183-5498-4dfe-9e04-133df5ba8bb8,Eric Heatherly,,4726,50859
0f06b40e-8bb9-4c59-814b-540a801f22d1,Faun,Germany,163229,6809284
1c46e82f-4764-4d82-a33b-5d5aee5e2881,Fergie,United States,1821697,21786732
a3f52c95-28b3-425e-9a59-f79724029240,Franco D'Andrea,Italy,600,4726
bb1f91d2-1b54-4ee5-b55a-626492a5904f,Freezepop,United States,221039,4410186
b743c90d-b4fd-4ce3-a227-77f6ce00ffc8,Fruit De La Passion,,429,1949
2a1a72fc-b9e1-40b2-823e-77c81b4b1062,Funkdoobiest,Australia; Mexico; United States,92552,938172
